tree= 0, node=  1, feature= 7, thr= 47.06, gain=0.328021
tree= 0, node=152, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=153, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=156, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=157, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=158, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=159, feature= 2, thr= 48.02, gain=0.020869
tree= 0, node=162, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=163, feature= 8, thr=  6.27, gain=0.034532
tree= 0, node=164, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=165, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=168, feature= 1, thr= 65.43, gain=0.024970
tree= 0, node=169, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=172, feature= 5, thr= 66.65, gain=0.179810
tree= 0, node=173, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=174, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=175, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=176, feature= 6, thr=  0.00, gain=0.000000
tree= 0, node=177, feature= 1, thr=100.00, gain=0.000000
tree= 0, node=178, feature= 5, thr= 44.57, gain=0.121963
tree= 0, node=179, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=182, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=183, feature= 0, thr= 96.12, gain=0.020957
tree= 0, node=188, feature= 6, thr= 50.82, gain=0.037065
tree= 0, node=189, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=190, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=191, feature= 7, thr=  9.22, gain=0.220570
tree= 0, node=202, feature= 2, thr= 17.71, gain=0.033064
tree= 0, node=203, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=206, feature= 4, thr= 40.55, gain=0.063046
tree= 0, node=207, feature= 8, thr= 76.55, gain=0.054715
tree= 0, node=216, feature= 8, thr= 68.24, gain=0.074909
tree= 0, node=217, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=220, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=221, feature= 4, thr= 22.12, gain=0.027440
tree= 0, node=224, feature= 3, thr= 95.10, gain=0.030981
tree= 0, node=225, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=230, feature= 7, thr= 70.59, gain=0.268163
tree= 0, node=231, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=234, feature= 1, thr= 23.12, gain=0.144999
tree= 0, node=235, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=236, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=237, feature= 9, thr= 35.35, gain=0.186759
tree= 0, node=238, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=239, feature= 5, thr= 98.06, gain=0.094077
tree= 0, node=240, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=241, feature= 1, thr= 80.12, gain=0.143912
tree= 0, node=242, feature= 7, thr= 69.18, gain=0.301352
tree= 0, node=243, feature= 9, thr= 56.96, gain=0.123548
tree= 0, node=244, feature= 8, thr= 85.29, gain=0.328117
tree= 0, node=245, feature= 0, thr=  6.43, gain=0.335972
tree= 0, node=246, feature= 4, thr= 87.76, gain=0.157292
tree= 0, node=247, feature= 3, thr= 97.41, gain=0.286116
tree= 0, node=248, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=249, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=250, feature= 7, thr= 98.04, gain=0.097974
tree= 0, node=251, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=254, feature= 1, thr= 67.06, gain=0.225862
tree= 0, node=255, feature= 3, thr= 84.96, gain=0.100358
tree= 0, node=256, feature= 6, thr= 26.12, gain=0.067465
tree= 0, node=257, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=258, feature= 6, thr= 67.06, gain=0.019682
tree= 0, node=259, feature= 4, thr= 59.75, gain=0.054655
tree= 0, node=264, feature= 4, thr= 41.49, gain=0.132481
tree= 0, node=265, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=268, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=269, feature= 0, thr=  1.06, gain=0.008963
tree= 0, node=276, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=277, feature= 3, thr= 99.12, gain=0.005671
tree= 0, node=280, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=281, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=284, feature= 9, thr= 15.67, gain=0.230641
tree= 0, node=285, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=286, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=287, feature= 8, thr= 34.16, gain=0.066876
tree= 0, node=292, feature= 6, thr=  8.16, gain=0.023846
tree= 0, node=293, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=296, feature= 7, thr= 46.37, gain=0.054819
tree= 0, node=297, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=318, feature= 8, thr= 99.14, gain=0.001312
tree= 0, node=319, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=326, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=327, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=336, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=337, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=344, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=345, feature= 3, thr= 99.02, gain=0.018633
tree= 0, node=352, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=353, feature= 0, thr= 62.22, gain=0.029883
tree= 0, node=354, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=355, feature= 7, thr= 24.71, gain=0.371724
tree= 0, node=356, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=357, feature= 8, thr= 49.94, gain=0.022857
tree= 0, node=366, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=367, feature= 5, thr= 40.31, gain=0.154010
tree= 0, node=376, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=377, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=382, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=383, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=404, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=405, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=412, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=413, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=414, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=415, feature= 7, thr= 91.57, gain=0.161245
tree= 0, node=432, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=433, feature= 3, thr= 68.24, gain=0.009625
tree= 0, node=442, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=443, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=448, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=449, feature= 3, thr=100.00, gain=0.000000
tree= 0, node=460, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=461, feature= 7, thr= 96.02, gain=0.124515
tree= 0, node=468, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=469, feature= 6, thr= 45.33, gain=0.214539
tree= 0, node=474, feature= 5, thr= 96.12, gain=0.069357
tree= 0, node=475, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=478, feature= 5, thr= 91.12, gain=0.071747
tree= 0, node=479, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=482, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=483, feature= 8, thr= 63.49, gain=0.147912
tree= 0, node=484, feature= 7, thr= 57.06, gain=0.036990
tree= 0, node=485, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=486, feature= 3, thr= 98.43, gain=0.111468
tree= 0, node=487, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=488, feature= 8, thr= 80.20, gain=0.101687
tree= 0, node=489, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=490, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=491, feature= 5, thr= 91.18, gain=0.320759
tree= 0, node=492, feature= 3, thr= 78.35, gain=0.595782
tree= 0, node=493, feature= 6, thr= 93.18, gain=0.096413
tree= 0, node=494, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=495, feature= 8, thr= 62.75, gain=0.085483
tree= 0, node=500, feature= 5, thr= 99.08, gain=0.082375
tree= 0, node=501, feature= 2, thr= 23.53, gain=0.023029
tree= 0, node=508, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=509, feature= 1, thr= 96.35, gain=0.099875
tree= 0, node=510, feature= 8, thr= 66.67, gain=0.141561
tree= 0, node=511, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=512, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=513, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=516, feature= 8, thr= 20.10, gain=0.022403
tree= 0, node=517, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=518, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=519, feature= 5, thr= 44.45, gain=0.036729
tree= 0, node=528, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=529, feature= 3, thr= 78.18, gain=0.528083
tree= 0, node=538, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=539, feature= 8, thr=  0.49, gain=0.003078
tree= 0, node=554, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=555, feature= 8, thr= 40.43, gain=0.031102
tree= 0, node=568, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=569, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=574, feature= 7, thr= 38.37, gain=0.155005
tree= 0, node=575, feature= 4, thr= 84.00, gain=0.530533
tree= 0, node=584, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=585, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=592, feature= 3, thr= 99.06, gain=0.007168
tree= 0, node=593, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=636, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=637, feature= 9, thr= 75.29, gain=0.017221
tree= 0, node=690, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=691, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=706, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=707, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=710, feature= 4, thr=  1.08, gain=0.170193
tree= 0, node=711, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=714, feature= 3, thr= 98.47, gain=0.065153
tree= 0, node=715, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=734, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=735, feature= 8, thr= 63.41, gain=0.091423
tree= 0, node=830, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=831, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=866, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=867, feature= 9, thr= 21.43, gain=0.331498
tree= 0, node=898, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=899, feature= 8, thr=  0.51, gain=0.056475
tree= 0, node=922, feature= 0, thr=  4.04, gain=0.026540
tree= 0, node=923, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=938, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=939, feature= 3, thr= 66.35, gain=0.111474
tree= 0, node=948, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=949, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=956, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=957, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=966, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=967, feature= 9, thr= 56.33, gain=0.149544
tree= 0, node=968, feature= 9, thr= 18.00, gain=0.149995
tree= 0, node=969, feature= 5, thr= 98.35, gain=0.099186
tree= 0, node=972, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=973, feature= 1, thr= 78.41, gain=0.006826
tree= 0, node=976, feature= 0, thr=  0.63, gain=0.225678
tree= 0, node=977, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=982, feature= 6, thr= 80.18, gain=0.021697
tree= 0, node=983, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=984, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=985, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=986, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=987, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=990, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=991, feature= 5, thr= 73.16, gain=0.111774
tree= 0, node=1000, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1001, feature= 3, thr= 87.29, gain=0.532266
tree= 0, node=1002, feature= 3, thr= 80.33, gain=0.314492
tree= 0, node=1003, feature= 1, thr= 83.20, gain=0.026436
tree= 0, node=1018, feature= 1, thr= 84.35, gain=0.119051
tree= 0, node=1019, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1020, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1021, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1032, feature= 4, thr= 82.35, gain=0.063020
tree= 0, node=1033, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1038, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1039, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1058, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1059, feature= 6, thr= 47.06, gain=0.051930
tree= 0, node=1078, feature= 0, thr= 24.43, gain=0.008368
tree= 0, node=1079, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1110, feature= 7, thr= 37.12, gain=0.090781
tree= 0, node=1111, feature= 8, thr= 57.33, gain=0.007034
tree= 0, node=1148, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1149, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1150, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1151, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1184, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1185, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1274, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1275, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1420, feature= 9, thr=  5.39, gain=0.193741
tree= 0, node=1421, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1428, feature= 0, thr= 87.06, gain=0.092216
tree= 0, node=1429, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1470, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1471, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1734, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1735, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1798, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1799, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1844, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1845, feature= 5, thr= 99.02, gain=0.210925
tree= 0, node=1878, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1879, feature= 0, thr=  7.25, gain=0.082141
tree= 0, node=1934, feature= 8, thr= 80.67, gain=0.037972
tree= 0, node=1935, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1936, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1937, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1938, feature= 7, thr= 66.20, gain=0.039946
tree= 0, node=1939, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1946, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1947, feature= 1, thr= 92.33, gain=0.006577
tree= 0, node=1952, feature= 5, thr=  6.86, gain=0.077570
tree= 0, node=1953, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1964, feature= 2, thr= 84.35, gain=0.057906
tree= 0, node=1965, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1982, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=1983, feature= 1, thr= 79.69, gain=0.043871
tree= 0, node=2002, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2003, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2004, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2005, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2006, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2007, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2036, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2037, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2064, feature= 2, thr= 50.06, gain=0.030551
tree= 0, node=2065, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2118, feature= 8, thr=  8.33, gain=0.379086
tree= 0, node=2119, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2156, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2157, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2220, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2221, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2222, feature= 9, thr=  0.35, gain=0.001572
tree= 0, node=2223, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2840, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2841, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2856, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=2857, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3690, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3691, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3758, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3759, feature= 1, thr= 72.10, gain=0.083606
tree= 0, node=3868, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3869, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3876, feature= 4, thr= 80.06, gain=0.014660
tree= 0, node=3877, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3894, feature= 9, thr= 42.29, gain=0.024986
tree= 0, node=3895, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3904, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3905, feature= 1, thr= 71.08, gain=0.170767
tree= 0, node=3928, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3929, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3966, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=3967, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=4128, feature= 2, thr=  8.65, gain=0.008143
tree= 0, node=4129, feature=-1, thr= -1.00, gain=0.000000
tree= 0, node=4236, feature=-1, thr= -1.00, gain=0.000000
